label,rsi,macd,cci,is_above_sma50,is_above_ema50,is_above_sma100,is_above_ema100,volume,volatility,momentum,oversold,overbought,rsi_macd,close_mean_window,close_std_window,rsi_mean_window,rsi_std_window
0,57.1,215.92,66.63,1,1,1,1,23717842783.0,0.03,21.339842999999746,0,0,12328.44,9368.7,307.3,52.62,6.2
0,58.28,217.01,98.62,1,1,1,1,25706567601.0,0.03,75.97558600000048,0,0,12646.97,9377.26,297.06,52.53,6.2
0,47.83,171.65,-110.69,1,1,1,1,30247143440.0,0.04,-548.296875,0,0,8209.7,9387.73,280.05,52.45,6.22
0,50.6,146.84,-152.84,1,1,1,1,22610564515.0,0.04,160.15331999999944,0,0,7429.7,9395.47,270.0,52.35,6.21
0,50.5,125.29,-122.51,1,1,1,1,17564322315.0,0.03,-5.458007999999609,0,0,6326.62,9395.04,270.23,52.13,6.12
0,48.83,99.92,-133.37,1,1,1,1,18991732746.0,0.03,-90.765625,0,0,4878.8,9387.0,267.26,51.85,5.85
0,50.11,84.0,-145.04,1,1,1,1,26699704768.0,0.03,64.66699200000039,0,0,4209.21,9384.78,268.32,51.64,5.81
0,51.88,77.54,-44.7,1,1,1,1,21565537209.0,0.03,83.75781199999983,0,0,4022.85,9380.76,270.26,51.38,5.77
0,50.6,66.98,-62.1,1,1,1,1,20177709879.0,0.03,-53.52929700000095,0,0,3389.36,9372.25,269.15,51.09,5.62
0,49.06,52.49,-70.85,1,1,1,1,17770083003.0,0.03,-69.72656300000017,0,0,2574.99,9362.95,266.49,50.8,5.42
0,46.3,30.66,-93.6,0,1,1,1,19632223107.0,0.03,-122.27538999999888,0,0,1419.64,9354.04,263.11,50.53,5.17
0,47.44,16.75,-89.86,0,1,1,1,17130541557.0,0.03,41.380858999998964,0,0,794.37,9348.16,263.28,50.3,5.06
1,46.75,3.36,-77.0,0,1,1,1,15324301169.0,0.03,-27.296875,0,0,157.12,9352.96,261.0,50.37,5.11
0,55.2,20.36,36.34,1,1,1,1,21104009514.0,0.03,347.8027340000008,0,0,1124.09,9358.58,260.96,50.5,5.29
0,54.68,31.93,104.17,1,1,1,1,17006433272.0,0.03,-14.417968999998266,0,0,1746.23,9364.68,261.76,50.65,5.52
1,46.86,15.42,-7.87,0,1,1,1,18961716076.0,0.03,-318.53906199999983,0,0,722.7,9376.92,251.72,50.87,5.65
1,45.77,-1.58,-157.25,0,1,1,1,18616048626.0,0.03,-49.313476000001174,0,0,-72.37,9389.54,247.03,51.14,5.95
1,43.5,-23.01,-149.26,0,0,1,1,18341465837.0,0.03,-98.0771480000003,0,0,-1001.02,9407.09,244.98,51.52,6.47
1,40.97,-48.92,-174.49,0,0,1,1,17273093144.0,0.03,-122.43359400000008,0,0,-2004.17,9436.76,316.35,52.03,7.74
1,43.9,-60.83,-132.14,0,0,1,1,14560870760.0,0.03,95.12109299999975,0,0,-2670.32,9459.49,368.42,52.41,8.58
1,45.31,-65.69,-90.72,0,0,1,1,16460547078.0,0.03,50.82519500000126,0,0,-2976.38,9486.73,424.09,52.84,9.43
1,43.98,-72.97,-80.82,0,0,1,1,15735797744.0,0.03,-47.587891000001036,0,0,-3209.14,9509.86,471.73,53.22,10.17
1,46.85,-70.63,-40.08,0,1,1,1,15971550355.0,0.03,82.33984299999975,0,0,-3309.24,9540.39,525.7,53.7,10.95
1,44.03,-76.37,-65.78,0,0,1,1,16338916796.0,0.03,-107.72949200000039,0,0,-3362.41,9566.49,592.62,54.08,11.7
1,43.07,-82.87,-71.1,0,0,1,1,13078970999.0,0.03,-37.53906199999983,0,0,-3569.06,9591.47,622.41,54.28,11.82
1,44.69,-83.42,-60.99,0,0,1,1,12290528515.0,0.02,48.25488299999961,0,0,-3728.37,9617.53,657.48,54.5,11.97
1,42.98,-87.57,-79.92,0,0,1,1,12903406143.0,0.02,-52.14843699999983,0,0,-3763.61,9640.57,687.92,54.68,12.09
1,52.98,-65.76,40.62,0,1,1,1,17889263252.0,0.02,302.625,0,0,-3484.46,9674.69,738.91,54.98,12.33
1,49.19,-57.76,81.51,0,1,1,1,13839652595.0,0.02,-96.88378899999952,0,0,-2841.09,9709.55,786.51,55.29,12.56
1,54.23,-36.79,190.35,1,1,1,1,19702359883.0,0.02,175.3125,0,0,-1995.18,9739.75,822.98,55.5,12.69
1,49.69,-31.93,114.55,0,1,1,1,18000702524.0,0.02,-150.0263679999989,0,0,-1586.83,9772.25,862.45,55.73,12.84
1,49.72,-27.7,34.53,0,1,1,1,16860035605.0,0.02,5.4501950000012584,0,0,-1377.06,9803.07,896.24,55.92,12.95
1,48.52,-27.13,40.38,0,1,1,1,13249910444.0,0.02,-37.165038999999524,0,0,-1316.25,9835.99,934.79,56.14,13.1
1,49.75,-23.49,50.44,0,1,1,1,14452361907.0,0.02,35.44531199999983,0,0,-1168.77,9870.23,953.7,56.34,13.06
1,48.61,-23.0,38.9,0,1,1,1,17519821266.0,0.02,-33.59082000000126,0,0,-1118.0,9904.73,977.14,56.53,13.07
1,48.59,-22.38,9.73,0,1,1,1,18085038362.0,0.02,4.510742000000391,0,0,-1087.69,9942.58,1004.56,56.77,13.09
1,46.69,-25.66,-10.54,0,0,1,1,15844731575.0,0.02,-49.06054700000095,0,0,-1198.34,9981.63,1028.61,57.03,13.08
1,44.44,-32.78,-81.49,0,0,1,1,15713967523.0,0.02,-59.75293000000056,0,0,-1456.67,10021.22,1054.0,57.29,13.1
1,45.34,-36.45,-90.94,0,0,1,1,13944570749.0,0.02,19.580078000000867,0,0,-1652.48,10059.82,1078.84,57.53,13.13
1,45.72,-38.3,-74.06,0,0,1,1,12252601475.0,0.02,7.8564449999994395,0,0,-1750.79,10105.3,1111.96,57.86,13.21
1,47.09,-37.17,-95.52,0,0,1,1,12939002784.0,0.02,27.811523999998826,0,0,-1750.57,10147.58,1133.98,58.11,13.18
1,46.08,-37.59,-70.34,0,0,1,1,13755604146.0,0.02,-22.989258000001428,0,0,-1732.18,10188.08,1146.8,58.31,13.09
1,56.02,-20.69,96.26,1,1,1,1,18069581956.0,0.02,212.37304699999913,0,0,-1158.97,10229.82,1161.38,58.53,13.02
1,61.49,4.8,239.53,1,1,1,1,16532254884.0,0.02,150.28320299999905,0,0,294.98,10267.34,1167.91,58.65,12.94
1,63.31,29.15,244.43,1,1,1,1,18146399002.0,0.02,53.930663999999524,0,0,1845.57,10300.67,1178.92,58.67,12.94
1,60.85,44.38,164.43,1,1,1,1,16552768325.0,0.02,-48.62206999999944,0,0,2700.57,10334.03,1188.38,58.68,12.94
1,65.43,66.99,157.03,1,1,1,1,16610070933.0,0.02,137.62792900000022,0,0,4383.11,10374.38,1194.91,58.86,12.84
1,71.31,102.13,180.7,1,1,1,1,20507998997.0,0.02,224.9326170000004,0,1,7282.81,10408.83,1192.68,58.9,12.8
1,84.67,215.11,287.07,1,1,1,1,35359749590.0,0.02,1085.6552739999988,0,1,18213.54,10446.95,1189.35,59.03,12.68
1,81.72,294.95,219.68,1,1,1,1,28766551142.0,0.03,-104.640625,0,1,24104.46,10484.29,1180.34,59.14,12.55
1,83.24,369.1,170.92,1,1,1,1,24617249715.0,0.03,187.5146480000003,0,1,30722.65,10523.62,1174.88,59.28,12.42
1,83.32,423.86,127.81,1,1,1,1,22857247901.0,0.03,11.380859000000783,0,1,35316.05,10561.59,1168.49,59.38,12.33
1,84.94,478.86,114.97,1,1,1,1,23160469766.0,0.03,213.25585899999896,0,1,40676.36,10603.78,1162.68,59.57,12.18
0,87.61,551.28,118.59,1,1,1,1,26075670303.0,0.03,437.02246000000014,0,1,48299.75,10643.98,1156.72,59.7,12.08
1,66.93,545.42,85.03,1,1,1,1,27410067336.0,0.03,-705.1503900000007,0,0,36504.88,10690.65,1151.77,59.96,11.91
1,69.08,549.99,65.37,1,1,1,1,20271713443.0,0.03,202.58007799999905,0,0,37991.28,10728.8,1136.21,60.05,11.81
0,68.08,544.08,57.97,1,1,1,1,21250197042.0,0.03,-40.31054699999913,0,0,37039.3,10747.04,1118.95,59.87,12.13
0,73.58,576.41,84.09,1,1,1,1,24411254471.0,0.03,543.1992190000001,0,1,42412.38,10770.61,1098.07,59.79,12.26
0,73.87,597.79,101.12,1,1,1,1,23400740340.0,0.03,29.902344000000085,0,1,44160.7,10783.63,1085.89,59.49,12.64
0,69.36,593.5,85.06,1,1,1,1,23132312867.0,0.03,-177.421875,0,0,41162.5,10800.48,1069.58,59.29,12.9
0,70.99,595.55,94.76,1,1,1,1,17572057837.0,0.03,149.49218699999983,0,1,42278.21,10815.91,1056.17,59.03,13.16
0,68.96,584.12,81.73,1,1,1,1,17489608833.0,0.03,-61.58593699999983,0,0,40279.06,10829.91,1041.0,58.8,13.45
0,71.25,584.65,111.51,1,1,1,1,26114112569.0,0.03,215.8544920000004,0,1,41655.83,10845.7,1024.24,58.6,13.66
0,60.19,541.1,13.62,1,1,1,1,27039782640.0,0.03,-471.12207000000126,0,0,32569.56,10864.11,1004.82,58.47,13.81
0,62.53,514.73,10.08,1,1,1,1,25064548486.0,0.04,180.33788999999888,0,0,32184.84,10882.54,985.33,58.32,13.95
0,65.05,504.1,26.27,1,1,1,1,27522199497.0,0.04,195.73242199999913,0,0,32791.58,10902.19,963.82,58.21,14.05
0,64.69,488.8,127.3,1,1,1,1,24237958589.0,0.04,-3.788086000000476,0,0,31620.92,10919.9,942.52,58.07,14.19
0,65.97,478.97,105.92,1,1,1,1,23354924400.0,0.03,97.00097600000117,0,0,31600.13,10944.3,915.95,58.08,14.19
0,66.34,467.98,89.5,1,1,1,1,20583375490.0,0.03,26.118164000001343,0,0,31047.26,10971.59,885.35,58.16,14.12
0,70.88,482.87,177.74,1,1,1,1,28227687027.0,0.03,358.7441409999992,0,1,34226.42,11001.48,853.07,58.28,14.04
0,64.11,468.05,139.09,1,1,1,1,26043227672.0,0.03,-260.6621099999993,0,0,30005.17,11030.82,818.73,58.38,13.97
0,58.75,432.51,19.78,1,1,1,1,24502851117.0,0.03,-232.60156299999835,0,0,25412.29,11059.66,782.86,58.46,13.92
0,60.58,409.33,19.52,1,1,1,1,20175242945.0,0.03,116.87206999999944,0,0,24797.77,11091.3,742.96,58.6,13.84
0,54.4,363.69,-46.96,1,1,1,1,23762425999.0,0.03,-285.5371090000008,0,0,19785.9,11116.93,708.95,58.53,13.86
0,55.92,330.91,-75.54,1,1,1,1,20224191306.0,0.03,96.34765599999992,0,0,18503.57,11132.29,683.59,58.21,14.01
0,55.54,300.11,-56.7,1,1,1,1,18482062658.0,0.03,-14.848632999999609,0,0,16667.99,11147.98,657.89,57.9,14.11
0,57.53,281.31,-15.36,1,1,1,1,20681511755.0,0.03,110.90625,0,0,16184.91,11159.61,634.8,57.55,14.3
0,48.77,230.8,-134.25,1,1,1,1,26301509932.0,0.03,-407.4541010000012,0,0,11255.1,11177.36,607.19,57.29,14.3
0,51.16,198.34,-129.07,1,1,1,1,22466660958.0,0.03,121.46875,0,0,10147.8,11190.27,587.75,56.91,14.22
0,47.91,157.49,-139.37,1,1,1,1,23240415076.0,0.03,-162.21093699999983,0,0,7544.41,11186.34,589.91,56.34,13.79
0,52.26,141.16,-85.1,1,1,1,1,19807127588.0,0.03,217.2041019999997,0,0,7376.55,11184.08,591.24,55.82,13.41
0,51.5,123.92,-58.88,1,1,1,1,17485597759.0,0.03,-34.18945399999939,0,0,6382.35,11177.67,594.27,55.25,12.95
0,55.47,125.33,-12.54,1,1,1,1,19760127945.0,0.03,202.7919920000004,0,0,6952.25,11173.3,595.74,54.73,12.43
0,54.75,122.55,19.21,1,1,1,1,22285928250.0,0.03,-32.48632799999905,0,0,6709.65,11164.47,597.47,54.16,11.8
0,60.05,142.09,129.16,1,1,1,1,27311555343.0,0.03,291.1621099999993,0,0,8532.05,11145.78,596.38,53.49,11.01
0,48.34,111.39,-27.42,1,1,1,1,28037405299.0,0.03,-550.7890619999998,0,0,5384.29,11137.95,600.73,53.14,10.91
1,33.54,-7.17,-330.03,0,0,1,0,31927261555.0,0.04,-1161.894531,0,0,-240.42,11126.52,605.24,52.75,10.76
1,38.19,-78.71,-244.58,0,0,1,1,29965130374.0,0.04,281.4482429999989,0,0,-3005.91,11117.73,607.96,52.42,10.58
1,34.82,-161.17,-191.42,0,0,0,0,44916565292.0,0.04,-342.9628900000007,0,0,-5612.29,11102.09,603.76,52.06,10.22
1,36.77,-215.1,-138.24,0,0,1,0,37071460174.0,0.04,113.13476600000104,0,0,-7908.24,11082.83,600.51,51.62,9.84
1,38.36,-247.78,-108.69,0,0,1,0,33703098409.0,0.04,88.56543000000056,0,0,-9504.81,11067.54,598.96,51.28,9.57
1,35.77,-289.56,-95.22,0,0,0,0,33430927462.0,0.04,-237.79003899999952,0,0,-10357.08,11053.8,592.53,51.01,9.23
1,37.87,-310.14,-77.37,0,0,0,0,24128292755.0,0.04,108.19628899999952,0,0,-11745.93,11043.77,586.98,50.83,8.98
1,40.17,-313.1,-52.68,0,0,1,0,54406443211.0,0.04,120.80859399999827,0,0,-12578.13,11034.24,577.85,50.68,8.71
1,40.91,-308.84,-50.74,0,0,1,1,45201121775.0,0.04,31.886719000000085,0,0,-12634.41,11033.81,577.57,50.75,8.79
1,41.75,-298.69,-33.44,0,0,1,1,36750077324.0,0.04,32.30956999999944,0,0,-12471.14,11033.32,577.12,50.82,8.91
1,39.99,-296.78,-36.19,0,0,1,0,36506852789.0,0.04,-128.64355499999874,0,0,-11867.66,11027.45,571.14,50.78,8.85
1,47.23,-263.41,6.57,0,0,1,1,35453581940.0,0.04,352.1035159999992,0,0,-12441.32,11021.88,565.42,50.75,8.81
1,49.37,-225.01,90.91,0,0,1,1,32509451925.0,0.04,119.19628899999952,0,0,-11108.92,11015.81,558.15,50.72,8.76
1,52.55,-178.16,183.28,0,1,1,1,30769986455.0,0.04,177.14355400000022,0,0,-9361.77,11006.46,547.9,50.59,8.58
1,52.03,-141.49,151.98,0,1,1,1,38151810523.0,0.04,-24.261719000000085,0,0,-7362.56,10991.76,525.43,50.4,8.24
1,51.94,-111.5,120.85,0,1,1,1,26341903912.0,0.03,-7.234375,0,0,-5791.74,10983.44,513.21,50.36,8.19
1,54.88,-74.79,119.76,0,1,1,1,22764204008.0,0.03,160.59375,0,0,-4104.68,10983.17,512.8,50.5,8.4
1,51.36,-57.62,82.4,0,1,1,1,24699523788.0,0.03,-157.5986329999996,0,0,-2959.34,10983.79,513.93,50.65,8.67
1,42.41,-81.49,-1.76,0,0,1,1,28884999244.0,0.04,-472.6660150000007,0,0,-3455.68,11003.98,560.32,51.07,9.43
1,44.09,-93.18,-39.04,0,0,1,1,23621787804.0,0.03,78.83593800000017,0,0,-4108.01,11025.03,608.27,51.48,10.17
1,39.35,-124.6,-89.81,0,0,0,0,23788661867.0,0.03,-289.30566499999986,0,0,-4902.25,11045.79,650.63,51.88,10.79
1,49.61,-106.79,-23.02,0,0,1,1,47144380902.0,0.03,511.2802730000003,0,0,-5297.59,11067.65,696.32,52.27,11.41
1,48.45,-97.0,-2.63,0,0,1,1,39348590957.0,0.03,-68.39257800000087,0,0,-4699.67,11094.95,739.51,52.76,11.89
1,49.54,-83.6,6.45,0,0,1,1,46852525493.0,0.03,55.14843800000017,0,0,-4141.49,11120.96,780.36,53.22,12.35
1,50.02,-70.19,-1.47,0,0,1,1,53745972818.0,0.03,28.376952999999048,0,0,-3510.87,11159.17,844.84,53.81,12.93
1,48.68,-64.11,14.48,0,0,1,1,47762394731.0,0.03,-66.96093699999983,0,0,-3121.18,11187.52,885.91,54.14,13.15
1,51.56,-47.85,14.28,0,1,1,1,46582396602.0,0.03,134.99023400000078,0,0,-2467.21,11219.17,930.87,54.51,13.39
1,50.21,-39.37,12.5,0,0,1,1,44171073700.0,0.03,-59.37988299999961,0,0,-1976.67,11249.25,975.62,54.83,13.65
1,46.6,-45.44,-23.11,0,0,1,1,40023134100.0,0.03,-175.8027349999993,0,0,-2117.66,11283.68,1026.82,55.2,13.95
1,45.67,-53.15,-72.29,0,0,1,1,48661453918.0,0.03,-43.84667999999874,0,0,-2427.36,11312.64,1070.5,55.46,14.19
1,45.08,-60.7,-59.67,0,0,0,1,44660271563.0,0.03,-25.771484000000783,0,0,-2736.48,11347.67,1108.16,55.83,14.28
1,48.34,-56.34,-4.53,0,0,1,1,71251776995.0,0.03,119.14257799999905,0,0,-2723.62,11408.41,1147.57,56.5,14.19
1,51.54,-42.41,60.14,0,1,1,1,47537578009.0,0.03,116.81054700000095,0,0,-2185.38,11467.78,1193.19,57.13,14.21
1,46.78,-46.08,-9.37,0,0,0,1,42623695307.0,0.03,-191.90039099999922,0,0,-2155.63,11556.47,1292.07,57.95,14.34
1,48.53,-43.28,-40.77,0,0,1,1,37799458436.0,0.02,65.61328099999992,0,0,-2100.3,11643.12,1379.34,58.73,14.46
1,54.66,-20.91,108.25,1,1,1,1,63314794397.0,0.02,246.31445299999905,0,0,-1142.93,11716.31,1428.21,59.24,14.29
1,57.91,8.72,217.69,1,1,1,1,22799117613.0,0.02,136.54492199999913,0,0,504.87,11803.98,1492.03,59.87,14.08
1,62.43,50.33,269.66,1,1,1,1,22877978588.0,0.02,237.21875,0,0,3142.39,11887.42,1544.64,60.43,13.86
1,64.01,89.37,212.89,1,1,1,1,19968627060.0,0.02,88.0996099999993,0,0,5720.46,11968.2,1591.73,60.93,13.67
1,66.93,132.59,174.56,1,1,1,1,26163972642.0,0.02,162.72753899999952,0,0,8873.57,12055.1,1648.41,61.47,13.51
1,62.78,154.61,119.98,1,1,1,1,24241420251.0,0.02,-122.82031300000017,0,0,9707.06,12150.74,1720.93,62.05,13.41
1,62.85,170.39,96.58,1,1,1,1,24103426719.0,0.02,0.45898400000078254,0,0,10709.59,12249.0,1784.81,62.66,13.24
1,64.16,186.07,86.99,1,1,1,1,24487233058.0,0.02,68.74707000000126,0,0,11937.79,12337.32,1838.4,63.08,13.15
1,58.35,182.41,59.03,1,1,1,1,25635480772.0,0.02,-180.70507800000087,0,0,10642.88,12421.88,1884.44,63.43,13.06
1,59.17,180.34,47.76,1,1,1,1,19130430174.0,0.02,35.978516000001036,0,0,10671.0,12516.0,1953.09,63.81,13.07
1,62.0,186.65,60.92,1,1,1,1,18283314340.0,0.02,127.37695300000087,0,0,11572.55,12625.78,2049.36,64.27,13.14
1,67.08,210.1,103.44,1,1,1,1,23860769928.0,0.02,246.9990230000003,0,0,14092.81,12738.23,2141.69,64.74,13.21
1,69.99,239.98,159.11,1,1,1,1,30915821592.0,0.02,170.3603519999997,0,0,16795.39,12848.44,2226.96,65.16,13.3
1,79.93,333.05,306.63,1,1,1,1,43414712626.0,0.03,910.6123050000006,0,1,26619.27,12974.39,2331.92,65.7,13.39
1,80.99,413.5,236.71,1,1,1,1,34729759598.0,0.03,164.2558599999993,0,1,33489.56,13108.49,2418.63,66.38,13.24
1,79.89,469.09,160.51,1,1,1,1,28974975003.0,0.03,-40.0097650000007,0,1,37475.2,13236.87,2486.83,66.95,13.02
1,81.3,521.37,135.76,1,1,1,1,24542317940.0,0.03,176.48828099999992,0,1,42385.47,13369.96,2540.75,67.6,12.6
1,78.71,550.26,110.21,1,1,1,1,24406920575.0,0.03,-76.88964899999883,0,1,43313.28,13506.8,2621.35,68.13,12.51
1,79.12,570.14,86.93,1,1,1,1,29461458313.0,0.03,44.046875,0,1,45111.4,13638.59,2678.98,68.58,12.28
1,83.59,625.41,107.97,1,1,1,1,33749878156.0,0.03,578.9765619999998,0,1,52276.19,13743.51,2689.29,68.68,12.15
1,72.54,631.03,83.42,1,1,1,1,35867318895.0,0.03,-382.92968800000017,0,1,45773.75,13847.33,2695.04,68.77,12.03
1,74.14,641.53,75.05,1,1,1,1,56499499598.0,0.03,166.5839849999993,0,1,47563.16,13962.21,2708.38,68.96,11.8
1,75.16,651.12,78.99,1,1,1,1,30581485201.0,0.03,108.64843800000017,0,1,48936.3,14082.42,2730.35,69.15,11.6
1,77.24,669.91,109.26,1,1,1,1,30306464719.0,0.03,234.4628900000007,0,1,51743.24,14227.36,2786.45,69.49,11.34
1,75.96,673.5,108.25,1,1,1,1,24453857900.0,0.03,-43.88574200000039,0,1,51156.5,14361.52,2806.78,69.75,10.98
1,70.59,653.75,68.72,1,1,1,1,30771455468.0,0.03,-186.54296900000008,0,1,46146.55,14502.91,2830.06,70.07,10.54
1,74.71,662.72,103.57,1,1,1,1,29869951617.0,0.03,399.8496090000008,0,1,49512.76,14648.75,2852.05,70.41,10.04
1,76.35,676.83,138.43,1,1,1,1,35116364962.0,0.03,183.21875,0,1,51675.42,14780.39,2850.65,70.59,9.74
1,84.74,795.53,279.91,1,1,1,1,40856321439.0,0.04,1446.1152349999993,0,1,67414.86,14917.46,2856.75,70.76,9.49
1,84.43,878.35,242.51,1,1,1,1,39837841971.0,0.04,-13.848632999999609,0,1,74159.38,15060.75,2856.02,71.03,9.02
1,69.92,874.82,125.64,1,1,1,1,35024953706.0,0.04,-732.1269530000009,0,0,61164.33,15200.46,2846.04,71.24,8.63
1,74.14,913.61,120.7,1,1,1,1,26632075029.0,0.04,645.8134769999997,0,1,67734.34,15321.86,2818.03,71.22,8.66
1,71.67,921.83,99.11,1,1,1,1,34149115566.0,0.04,-147.2802730000003,0,1,66067.13,15444.64,2792.48,71.18,8.74
1,70.95,914.47,79.65,1,1,1,1,25574938143.0,0.04,-41.44824200000039,0,1,64884.72,15558.88,2762.33,71.02,8.98
1,73.75,931.03,92.0,1,1,1,1,29772374934.0,0.04,410.4306639999995,0,1,68665.2,15668.3,2726.17,70.81,9.3
1,77.08,979.25,108.54,1,1,1,1,34175758344.0,0.04,575.0449219999991,0,1,75484.67,15787.13,2701.76,70.64,9.46
1,77.31,1009.19,114.43,1,1,1,1,31599492172.0,0.04,41.368163999999524,0,1,78017.81,15913.63,2674.67,70.57,9.53
1,72.71,1001.22,90.03,1,1,1,1,27481710135.0,0.04,-249.66992200000095,0,1,72794.46,16041.78,2643.33,70.52,9.58
1,70.66,974.59,76.77,1,1,1,1,23653867583.0,0.04,-112.55175700000109,0,1,68868.15,16171.64,2610.64,70.47,9.63
1,75.64,1003.29,120.69,1,1,1,1,31526766675.0,0.04,760.5341799999987,0,1,75891.09,16335.39,2614.65,70.68,9.5
1,80.09,1088.48,189.13,1,1,1,1,39006849170.0,0.04,959.7148439999983,0,1,87174.48,16523.04,2661.83,70.96,9.4
1,80.73,1155.46,204.31,1,1,1,1,49064800278.0,0.04,158.81445299999905,0,1,93286.2,16714.1,2711.86,71.21,9.37
1,80.79,1195.82,152.38,1,1,1,1,36985055355.0,0.04,13.228515999999217,0,1,96610.79,16912.92,2784.85,71.42,9.41
1,83.86,1277.97,155.87,1,1,1,1,36992873940.0,0.04,804.2304689999983,0,1,107173.35,17102.44,2832.13,71.51,9.42
1,83.93,1329.43,137.82,1,1,1,1,39650210707.0,0.04,20.916015999999217,0,1,111585.0,17266.04,2868.84,71.33,9.36
1,79.0,1332.89,90.37,1,1,1,1,41280434226.0,0.04,-272.2304690000019,0,1,105294.02,17443.37,2932.22,71.2,9.28
1,78.89,1319.94,83.59,1,1,1,1,42741112308.0,0.04,-5.8964840000007825,0,1,104128.37,17612.38,2964.77,71.0,9.22
1,82.2,1354.04,101.83,1,1,1,1,51469565009.0,0.04,742.4492189999983,0,1,111302.82,17786.61,3007.63,70.82,9.12
1,75.74,1335.4,93.19,1,1,1,1,43710357371.0,0.04,-372.28906200000347,0,1,101143.04,17977.33,3069.27,70.73,9.07
1,55.83,1179.41,-11.83,1,1,1,1,61396835737.0,0.05,-1579.2167969999973,0,0,65846.9,18196.37,3188.09,70.71,9.05
1,55.41,1040.38,-52.29,1,1,1,1,38886494645.0,0.05,-45.511719000001904,0,0,57649.54,18403.23,3296.0,70.59,8.93
1,60.06,968.19,-26.4,1,1,1,1,32601040734.0,0.05,604.4804690000019,0,0,58154.24,18629.68,3410.08,70.7,8.99
1,63.19,937.29,10.45,1,1,1,1,31133957704.0,0.05,457.8496090000008,0,0,59227.73,18857.95,3521.0,70.78,9.05
1,70.91,1017.95,130.62,1,1,1,1,47728480399.0,0.05,1447.513672000001,0,1,72180.88,19108.68,3677.55,70.9,9.15
1,62.85,1003.89,94.27,1,1,1,1,49633658712.0,0.05,-830.7714840000008,0,0,63090.74,19358.2,3823.51,70.99,9.24
1,64.92,1013.2,78.18,1,1,1,1,37387697139.0,0.05,399.34765600000173,0,0,65781.0,19614.54,3962.04,71.11,9.36
1,66.17,1028.43,105.64,1,1,1,1,31930317405.0,0.05,239.47265699999843,0,0,68055.89,19919.08,4195.25,71.39,9.59
1,59.23,969.17,57.06,1,1,1,1,33872388058.0,0.05,-747.201172000001,0,0,57408.25,20227.8,4434.75,71.62,9.83
1,61.86,947.95,52.99,1,1,1,1,27242455064.0,0.05,455.84570299999905,0,0,58639.81,20520.22,4610.84,71.71,9.9
1,62.94,935.74,70.08,1,1,1,1,25293775714.0,0.05,190.9414059999981,0,0,58895.19,20822.07,4877.03,71.71,9.9
1,61.43,903.27,59.8,1,1,1,1,26896357742.0,0.04,-151.49804700000095,0,0,55491.38,21170.57,5241.12,71.76,9.98
1,53.6,798.1,3.59,1,1,1,1,31692288756.0,0.05,-870.3847659999992,0,0,42779.02,21572.82,5670.68,72.09,10.24
1,55.24,725.17,-19.19,1,1,1,1,34420373071.0,0.05,233.03125,0,0,40061.69,21987.87,6125.56,72.36,10.51
1,52.75,636.72,-42.19,1,1,1,1,25547132265.0,0.05,-288.3066399999989,0,0,33585.46,22396.43,6494.29,72.62,10.69
1,50.98,543.73,-97.47,1,1,1,1,27919640985.0,0.05,-205.02539099999922,0,0,27717.91,22774.56,6740.49,72.72,10.7
1,56.64,524.09,-28.84,1,1,1,1,21752580802.0,0.04,752.3359369999998,0,0,29684.14,23100.22,6871.67,72.58,10.75
1,58.96,529.74,50.13,1,1,1,1,25450468637.0,0.04,335.61718800000017,0,0,31234.55,23389.51,6950.61,72.29,10.86
1,59.68,536.46,70.35,1,1,1,1,22473997681.0,0.04,102.15234300000157,0,0,32014.31,23733.74,7112.64,72.11,10.87
1,60.88,549.2,90.87,1,1,1,1,26741982541.0,0.04,170.15625,0,0,33434.34,24112.75,7310.57,72.05,10.88
1,71.16,703.97,255.08,1,1,1,1,44409011479.0,0.04,1891.779297000001,0,1,50093.09,24454.87,7410.12,71.9,10.96
1,76.42,936.44,315.77,1,1,1,1,71378606374.0,0.04,1496.8105460000006,0,1,71565.69,24773.92,7489.92,71.64,11.06
1,77.41,1134.44,208.23,1,1,1,1,40387896275.0,0.04,331.16406300000017,0,1,87819.84,25071.4,7562.08,71.29,11.13
1,79.45,1335.03,168.07,1,1,1,1,38487546580.0,0.04,736.966797000001,0,1,106072.64,25380.02,7644.26,70.95,11.14
1,75.51,1445.66,127.79,1,1,1,1,37844228422.0,0.04,-384.47070299999905,0,1,109164.84,25679.25,7700.32,70.59,11.18
1,69.17,1462.08,87.05,1,1,1,1,45852713981.0,0.05,-671.3730469999973,0,0,101126.01,25956.73,7746.58,70.14,11.18
1,72.75,1536.45,82.99,1,1,1,1,44171632681.0,0.05,988.9902340000008,0,1,111777.56,26156.46,7711.83,69.49,11.53
1,68.04,1534.0,71.69,1,1,1,1,51146161904.0,0.05,-540.6289060000017,0,0,104375.91,26396.39,7693.19,69.01,11.74
1,69.95,1554.05,65.01,1,1,1,1,41080759713.0,0.05,495.74609399999827,0,0,108712.18,26621.04,7654.71,68.49,11.99
1,73.2,1626.15,86.1,1,1,1,1,42068395846.0,0.04,931.220702999999,0,1,119030.09,26837.13,7625.08,67.93,12.13
1,78.06,1805.48,139.79,1,1,1,1,48332647295.0,0.04,1760.0214840000008,0,1,140941.94,27060.65,7583.25,67.48,12.35
